review,recommendationid,playtime_forever,timestamp_created,votes_up,votes_funny,steam_purchase,received_for_free
얼리억세스 단계에서 1판에 30분밖에 안걸리는 갓겜입니다.,72211935,8079,1594104209,0,0,True,False
더이상 할게 없음,72196081,9337,1594080528,0,0,True,False
갓겜,72167398,1064,1594047068,0,0,True,False
해골빨이긴한대 잼미있워,72157707,1740,1594036625,0,0,True,False
샌즈,72155107,3740,1594033459,0,0,True,False
"짱 
",72151868,11570,1594029196,0,0,True,False
얼마 안해봤지만 이 겜은 처음 시작할때 기대가 끊이지 않는다 죽어도 게속 하고싶어지고 시간이 지난다고 질릴것같은 게임도 아닌것같다 업데이트를 지속적으로 꾸준히 해준다면 충분히 아깝지 않다 개꿀잼,72137058,883,1594007275,0,0,True,False
"게임 8시간 했는데 초기화 당했읍니다. 하지만 좋습니다 re 제로부터 시작하는 해골생활 지금 시작합니다
여러분도 지금 당장 시작하세요",72135697,8617,1594005329,0,0,True,False
"정말 재미있습니다!!!
그리고 버그도 차근차근 추정되는 모습이 정말 좋습니다!!! 
하지만  한가지 여쭈어볼것이 있다면;;;   지금이 얼리엑세스 단계이지않습니까????
그럼 지금 얼리엑세스를 구매한 유저들도  정식버전이 발매하면 정식버전도 따로 구매를 해야 하나요????
[빠른 답변 감사하겠습니다!!~]  항상 재미있게 즐기고 있습니답 !     감사합니다!~",72096766,2993,1593959501,1,0,True,False
샍즈보다 어렯내오.,72085115,5328,1593947270,0,0,True,False
"한번씩 생각나서 하는 게임 
장점3가지 
1.국뽕
2.신선한? 로그라이크 대가리 능력
3.아이템으로 시너지 맟춰 재밌는 상황을 만들 수 있다
단점
1.로그라이크긴한데  후반가지 않는 이상 초반  드럽게 운빨 ㅈ망겜
후반가면 그나마 템팔고 해서 쓰레기 처분한돈으로  재입고 해서 가챠하는거지 허허 뼈98개면 좋아 죽을꺼야 
2.결말 스포라  스포싫으면 2번 보지말고 3번봐라 

                                                                                            























아버지와 아들의 싸움보고나면 스토리가 갓작인데 은근히 찝찝하다 




















































3.컨테츠가 아직부족한가보다 뭔가 넣고 있긴 한데 잠깐 신기할뿐  노잼이라 빠른 스킵해버린다 (좋은 아이템 아닌 이상)

총평:업뎃을 잘하는편?이라 암튼 계속 추가 될거 같고  스토리는 최고라고본다   그래픽은 도트니깐 스킬샷을 뭐라하지 암튼 화려한편이다 다각각캐릭들?(대가리)마다 개성이 있어 너무 재밌게 하는거 같았어 살말고민? 이건 못참고 사야지",72082593,7993,1593944483,0,0,True,False
"원래 이런류 겜 들은 겁나 어려운걸 알긴 하지만 초보자를 위해 난이도나 치트 같은 배려 하나만 이라도 있었음 좋았을게임  
누구나 고통받는걸 좋아하지는 않는다고

+ 설명이나 튜토리얼 없음 난 아직도 그냥 붉은색 문에 들어가면 어떤게 좋은건지 못알아냄ㅋㅋㅋ

최소한 대시무적을 초반에 풀어주던가 지금 500잼 모으느라 1탄만 2시간쨰 깨는중 
물론 잘하는 사람이야 그정돈 금방 모으겠지만 난 1탄도 못꺠겠음

+ 손가락 아파 뒤지겠으니 꾹 누르고 있으면 자동공격 지원좀 부탁드립니다 
",72074626,1124,1593934820,1,0,True,False
할거없을떄하면 시간 순-삭,72066115,6577,1593923473,0,0,True,False
"절대적으로 아이템과 캐릭터종류가 부족합니다. 조작감이나 난이도 자체는 나쁘지 안은편인대 사용가능한 캐릭터간의 성능이꽤나 차이나며, 특정 캐릭터는 게임진행이 불가능할정도로 약한 상황입니다. 밸런스가 엉망인 상황에서 캐릭터/아이템 갯수도 너무 부족하다보니 타 로그라이크/라이트류 게임에비해 빠르게 질리는 느낌이있습니다. 아마 추후 업데이트로 해소될꺼 같고 지금 당장에는 아직 여러부분에서 아쉬운감이 있습니다.",72065649,2599,1593922860,0,0,True,False
아니 시발넘아  2명에서 멸치 한마리 다굴하니까 좋냐?,72064553,1414,1593921155,0,0,True,False
"스토리 너무 멋지고 슬픔
일반 스컬도 레전더리로 각성 시키는 시스템이 ㄹㅈㄷ야
마지막보스 클리어 하는데 칼데온 병사 스컬을 각성에 각성을 더해  레전더리스컬 되니까 너무 개쩔었다....",72060637,33087,1593915680,0,0,True,False
아직 얼리엑세스 게임이지만 충분히 재미있고 정식출시될때 로그라이크 게임에 근본을 보여줄 게임입니다.,72051682,8658,1593902429,0,0,True,False
"갓----겜
",72013884,8247,1593861945,0,0,True,False
그냥 사세요,72012635,6054,1593860487,0,0,True,False
며칠째 한 스테이지만 하고 있으니 질리기는 하는데 재밌음.,72009986,9554,1593857273,0,0,True,False
재 밌 다 !,72005717,5138,1593852007,0,0,True,False
스컬 ㄱㅇㅇ,72003855,3259,1593849556,0,0,True,False
"잘만듬 재밌음
",72003297,11403,1593848866,0,0,True,False
업데이트만 되면 갓-겜,71998634,11885,1593842481,0,0,True,False
잼,71997124,11515,1593840213,0,0,True,False
ㅋ,71995491,6642,1593837707,0,0,True,False
"나쁘지 않아요 
",71989049,8428,1593828642,0,0,True,False
good,71979725,1325,1593815338,0,0,True,False
생각없이 할만함,71970706,9178,1593804744,0,0,True,False
"타격감 너무 좋구요

1년동안 기다린 보람이 있는 것 같아요. 게임 재미에 스토리까지 잘 잡은 듯. 띵작입니다 
-- 당장 2편 제작해!!",71960191,15983,1593793638,0,0,True,False
재밌음,71942067,3628,1593774888,0,0,True,False
"업데이트가 잘되요! ( 엄지 척 )
",71933079,4346,1593763171,0,0,True,False
재미쪙!,71907200,3225,1593725931,0,0,True,False
아직도 얼리억세스는 얼리억세스네. 일단 튜토리얼 끝나자마자 그래픽깨져서 대화안보임. 다시 강종하고 플레이하니 옵션에서 키바꾸는데 그래픽 깨짐. 무슨 버그가 생긴거면 모르겠는데 이런 초보적인것도 안잡고 뭐하는 건지 모르겠다.,71887850,28,1593705684,0,0,True,False
끔찍한 시간을 보내고 싶어?,71858313,3253,1593671442,0,0,True,False
타격감이 훌륭함,71852101,9970,1593662240,0,0,True,False
"good
",71844522,8128,1593651572,0,0,True,False
"재밌는데 컨텐츠 소모가매우 빠름
그러니;. 2시간안에 클리어를 목표로 하시오.
스테이지 추가점..",71820721,4996,1593624038,0,0,True,False
재밌긴한데 너무 짧네요. 6/25일 대규모 패치 이후 평균 25분 빠르면 22분정도에 게임이 끝나는데 아이템과 스컬 조합을 어느정도 맞춰간다 싶으면 마지막보스라서.. 뭔가 아쉬움이 많이 남습니다. 한 5스테이지정도로 더 맵이 추가된다면 정말 재밌게 게임을 할 수 있을거 같습니다.,71818150,10534,1593621383,1,0,True,False
늙어서 몬하갯소요,71805461,169,1593609482,0,0,True,False
.,71805354,17552,1593609379,0,0,True,False
무적 트레이너쓰면 재밌음,71795641,257,1593598556,0,0,True,False
"정령사 5세트 특수효과까지 생겨서 업데이트후로 리세마라까지하면서 정령아이템들을 모아봤지만 손까락이 아파서 그만둘때까지 정령 5세트는 모이지 않았다...
감질맛나게 4세트만 3번모았더니 점심 나가서 먹을거같다
제발 이셋 중 하나만 기능 추가해주세요...
1. 먹었던 아이템 더이상 출현 안하는 기능
2. 마석 얼마를 쓰든 상관없으니까 오우거한테서 일반, 레어 등급 아이템 골라서 살 수 있는 기능
3. 오우거한테 태잌 마이 머니를 시전해서 아이템을 무제한으로 살수있게!!!",71790782,15603,1593592441,1,0,True,False
진짜 너무 하고싶어서 살까말까 고민 엄청하다가 결국 구매 했는데 진짜 너무 재밋네요 좋은게임 만들어주셔서 감사합니다.,71787204,3598,1593587649,0,0,True,False
"재밌게 플레이 했습니다.

현재 3스테이지까지 있어요
난이도는... 초심자에게 어려운편?
2스테이지 깨는데 오래걸린거 같네요
2스테이지 특수개체 메이드와 보스가 특히 어려웠네요
3스테이지는 폭발하는 개체들 때문에 좀 어렵긴 했는데 2스테이지 보단 쉬운거 같네요
아이템 조합하기가 어렵워요 랜덤으로 나오다보니 원하는 아이템 구하기가 어려운 편이에요

개선 요구 사항
1. 해골, 아이템 도감 
해골과 아이템 먹은 것에 대한 정보를 볼 수 있으면 좋겠어요 
각 해골마다 스킬이 랜덤으로 결정되던데 해골마다 스킬의 종류를 볼 수 있으면 좋겠네요

2. 쿨타임 변경 적용
쿨타임 변경이 적용된거 같을 때도 있고 아닐 때도 있네요
정수, 아이템 등으로 변경된 쿨타임이 표시되면 좋겠어요

3. 칼레온 아이템 오류(골드 30 준다는 아이템)
이거 30골드가 아니라 28골드 주네요



",71775316,5317,1593570349,0,0,True,False
"국산이라는 이유만으로 플레이하기엔 너무 로그라이크에 대한 이해도가 떨어진다 싶었음. 로그라이크, 소울라이크라면 전투를 회피하는 방법도 있어야하는데. 무조건적인 전투강요와, 불합리한 패턴들은 로그라이크= 어려운게임으로만 인식하는거 같음. 

거기에 도트그래픽을 단순히 향수용으로만 사용했는지, 바꾼지 얼마안된 컴퓨터에서 프레임드랍이 있는거 보고 식겁하고 환불받음. 

장점이라고 말하는 헤드교환도. 너무 적고 밸런스가 망가져있어서 사실상 운빨x망겜을 강요하고. 운과 실력이 적절한 조화가 있어야 하는 장르인데, 운7기3임. 구린헤드 뜨면 그냥 빨리 죽고 다시시작하는게 나을정도로. 비슷한 장르들과 비교해봤을때, 이정도 돈을 주고 살만한 가치가 있나? 에서 고개를 젓게 됨. 그냥 사지 마세요.",71763370,941,1593554600,1,0,True,False
"컨텐츠가 살짝 부족하지만.

그래도 아주아주 시원한 액션 게임이었습니다.

만족합니다.",71747707,1524,1593538907,0,0,True,False
"너무 어렵다.
데드셀로 치자면 처음부터 세포 두어개 활성화 시키고 하는 느낌...
내 피지컬로는 도저히 무리.",71734276,96,1593526894,0,0,True,False
재밌습니다!!!,71725517,355,1593518578,0,0,True,False
초반넘기기가 너무힘들어요,71724654,2131,1593517703,0,0,True,False
"개인적으론 재밌습니다만... 좀 아쉬운게
특정 케릭터들의 스킬이 너무 좋거나 유니크나 레전더리 아니면 그닥...
그리고 시너지 아이템이 몇개 있는데... 이게 그다지 효율이 있는지 없는지 구분이 안갑니다
그리고 뭔가 연관되있는 아이템으로 세트 아이템 효과 같은게 생겨도 괜찮을거 같습니다.
그리고 방패병은 대체 왜 있는 케릭인지 모르겟어요 방패병으로 3탄까지 깨 보시긴 하셧는지요??
깰수는 있겠지만 아마 많은 시간을 투자하게 될거같습니다.
캐릭터 도감 같은게 생겨도 좋을거 같습니다. 만일 개발자님이 스컬 대가리를 더 많이 만드실거라면 말이죠
전 개인적으로 이 게임 좋아합니다. 다양성이나 대가리 성향이 있어서 랄까 
조금더 캐릭터들의 개발에 힘을 써주세요 파이팅",71721910,6682,1593514735,0,0,True,False
"님들 도둑 최종 전직 시켜보세요 ㄷㄷㄷ
혼자 딜하고 회피하고 다 함 
안개 뿌리면 모든 공격 대부분 회피함 ㄷㄷ",71717615,7701,1593509730,0,0,True,False
진심 너무 심각하게 꿀잼 첨에 할때 시간가는줄도 모르고 8시간함 그렇게 3일인가 했더니 23시간이 되버렸네...?,71714012,9427,1593505164,0,0,True,False
 일반~레어 스컬로 레전더리만드는 재미가 쏠쏠합니다 (특정 파워형은 아닐수잇습니다),71712868,2344,1593503647,0,0,True,False
"게임 재밌는데 썅 내 14시간 세이브파일 날라감 비슷한 세이브파일 구합니다... 외골격 강화 빼고 업글 다 함, 마석 1403개 남은 상태.. 이걸 다시하기엔 ㅈㄴ 시간을 다시 투자하라니 개 에바자나 내 세이브파일 돌려내!!!",71708799,3007,1593498190,0,0,True,False
진짜 재밌습니다,71708694,8468,1593498062,0,1,True,False
얼엑이지만 준수한 완성도 간간히 버그도 있지만 재밌게 했음,71706837,7131,1593495472,0,0,True,False
"재밌따
",71695133,4634,1593479495,0,0,True,False
띵작 재미있어요!,71656901,2478,1593440635,0,0,True,False
"우선 스컬은 다른 로그라이크게임과 매우 다르다.

로그라이크 게임을 생각하면 대표적으로 아이작을 떠올리는데, 스컬은 죽으면 처음부터 다시 시작하는 것만 똑같고, 머리나 아이템, 이벤트 등을 특정 방법으로 해금하는 것도, 이벤트의 갯수도, 아이템이나 스컬의 갯수도 아이작과 비교하면 부족해보인다.

물론 스컬은 아직 얼리엑세스이고, 머리나 아이템의 개수는 벨런스 같은 부분을 고려해가면서 늘려가면 되는 것이지만, 로그라이크의 핵심 중 하나인 해금이 없기 때문에 다회차의 컨텐츠가 부족해 보이는 건 사실이다.


저번 패치로인해 스텟이 단순화되었고, 지닐수 있는 아이템이 많아지면서 클리어시간은 20분 내외로 줄어들어 긍정적인 패치였다고 생각할 수 있다.

하지만 아이템과 머리의 벨런스적인 부분은 여전히 아쉬울 뿐이다.

물리데미지와 공격속도를 올리는 아이템을 아무리 먹어봤자 마법데미지를 올리는 아이템을 먹은 것보다 못하다. 

심지어는 레전더리 물리아이템보다 레어 마법아이템이 더 좋을 수 있다.

이러한 아이템의 벨런스는 파워 스컬이건 스피드 스컬이건 벨런스 스컬이건 마법피해만 올리면 스킬데미지가 올라가는 것 때문에 더욱 그렇다.


머리들의 벨런스도 아쉽다.

같은 등급의 스컬인데도 불구하고 벨런스가 많이 무너져있다. 심지어는 낮은 등급의 스컬이 높은 등급, 혹은 레전더리 스컬보다 유용성이 좋은 경우도 있다.

벨런스 스컬인 아크리치와 그림리퍼의 경우 아이템 상관없이 타락한 여신까지 잡는 위엄을 보이는데 비해 파워 스컬쪽은 뜨면 거르는게 일상이 되어버렸다. 심지어 스피드 스컬은 레전더리 스컬이 없다.

야차의 경우 패시브인 발 구르기를 사용하려면 평타를 캔슬해가면서 사용해야 하는데 5번째에 한번 떨어지는 데미지를 기대하면서 야차를 가져가고 싶지는 않다.

저번 패치로 스텟이 단순화된건 분명히 좋은 패치라고 생각한다. 하지만, 대부분의 스킬들의 데미지가 마법데미지이고, 스컬의 밸런스적인 부분이 잡히지 않는 이상, 이번 패치는 마법데미지를 올려주는 아이템을 얼마나 먹냐의 싸움이 될 것이다.
",71639807,12002,1593423976,0,0,True,False
good !,71633033,850,1593415689,0,0,True,False
도트를 좋아 하는 사람으로써 아주 좋은 거 같습니다,71630692,2293,1593412643,0,0,True,False
시간 죽이기좋은겜,71617542,5544,1593395103,1,0,True,False
ㅎㅁ,71612660,733,1593388741,0,0,True,False
굿 템빨겜,71585475,688,1593361811,0,0,True,False
호빵대신 두개골을 던져봐요,71574284,1283,1593352584,0,1,True,False
.,71570391,6798,1593349274,0,0,True,False
"재밌어서 하다보니 업적 다꺰 ㄷㄷ 혼자서 할거없을때, 심심할떄 하면  시간 금방감 
처음엔 어렵지만 이게 오히려 좋아",71569233,18171,1593348274,0,0,True,False
"로그라이트 특유의 재시작은 다소 김빠지긴 하지만 그게 로그라이트의 특징이라고 할까나. 

하지만 몇몇 대박 머리를 건졌을때 스타일리쉬하게 움직일때 기분은 짜릿하고 자칫 지루할 수 있을 전투를 머리 2개 소유 및 교대라는 시스템을 통해 보유할 머리를 어떻게 조합할지 역시 재미있는 요소라고 볼 수 있다.",71567177,32842,1593346391,2,0,True,False
ㅈㅐ미씀,71552789,11871,1593331305,0,0,True,False
"아직 미완성이지만 정말 재밌게했어요 근데 키메라까지 갈려면 레전더리 뚝배기가 거의 필수적으로 있어야하고, 그등급이하는 레이아나까지 가기엔 무리가약간있네요 일반 또는 레어 뚝배기들도 키메라까지라도 갈수있는 강화능력이나 적을잡으면 잡을수록 능력치가 강해지는 왕귀능력이라도 공통적으로 추가해줬으면 좋겠습니다. 그리고 스테이지량도 더 늘어났으면 하네요

아그리고 모험가들이나 키메라같은 보스들이 등장할때 마녀누나처럼 일러스트가 따로 나오면 어떨까합니다. 

마지막으로 마녀누나가 너무 예뻐서 추천박고갑니다. ㅎㅎ",71550630,473,1593328793,0,0,True,False
"할인하길래 다시 구매하고했지만 여전히 재미없음...

운빨요소에 너무 의존한게 눈에 밟혀서 아쉬움
레전더리 보다는 캐릭터 빌드업자체가 문제인데, 물공캐로 막찍어놨더니 물공스컬이 안떠서 망하고
마공스컬떠서 마공으로 키울라니 템안떠서 망하는 판이 태반임
오죽하면 첫 판돌렸을때 아무 특성안찍고 3스테이지 돌파한게 ㄹㅇ 기적일 정도

본인이 이런 취향이다 적극추천
- 캐릭 컨트롤에 엄청난 자부심이 있는 편이다 (피지컬 문제가 아니라 문라이터같은 똥같은 조작감도 감수가능하다는 말)
- 리세마라 계통의 게임을 좋아한다.
- 메운디, 하스, 마작같은 극 운빨게임 좋아한다.",71546077,424,1593323165,0,0,True,False
"처음 조작키가 좀 헷갈리긴 했는데 매우 재미있었습니다.
중간보스들의 난이도도 괜찮았고, 레전더리 템이나 해골을 먹었을때의 기분이란..

사신 뽕맛 개쩜

----------------------------------------------------------------------------------------------------------------------------

다크소울보다 쉬운데 다크소울보다 극악함

다크소울은 보스전만 리트라이지 이건 허어...

막보에서 죽으면 놀랍게도 처음부터!

1시간 30분 돌려줘요 ㅠㅠㅠㅠㅠ

실력에 자신만 있으시면 초반에는 돈이나 아이템 위주로 모으시고 나중에 레전더리 스컬들 갈아가면서 뼛조각 모으는것도 나쁘지 않을 것 같아요. \

개인적으로 연금술사 최종테크 타서 검은 연금술사 까지 만들고 아이템은 마공올려주는템으로 도배하면 난이도가 사알짝 낮아집니다. 공격키 눌러두고 회피만 하면 되거든요. 그리고 레전더리 템 중에서 날개모양 점프 3번 시켜주는거 얻어두세요.. 뭔놈의 보스 패턴이 이러냐",71546065,1755,1593323153,0,0,True,False
오랜만에 또또 왔는데 진짜 재밋어졌네요,71543165,1751,1593319610,0,0,True,False
"저의 처음으로 구매한 게임인데
은근 만족하고 있습니다 :)",71542273,9260,1593318421,0,0,True,False
아직 미완성이긴한데 그래도 시간보내기 좋아요.,71541609,2877,1593317549,0,0,True,False
재밌네여. 꿀잼. 체력 200으로 시작하면 정말 조읗거 가타요. 1보 장벽 너무 노파요 ㅠㅠ,71540924,3568,1593316716,0,1,True,False
컨텐츠를 달라!,71536540,2114,1593311387,0,0,True,False
"장점:해골이 계속 나오는게 좋아요 
단점: 초반에 좋은 해골 나오는 확률이 너무 낮아요",71497067,18681,1593271193,0,0,True,False
빨리 정식출시점,71489840,1488,1593265168,0,0,True,False
good,71485291,4562,1593261184,0,0,True,False
"멀티가 나오면 찐으로 존나 재밌을것 같음
",71484935,22312,1593260844,0,0,True,False
대가리 가챠 게임,71477438,594,1593253745,12,41,True,False
